,BLOCK_SIZE,num_warps,num_ctas,num_stages,maxnreg,runtime,compile_time,tokens,d,GPU
17,256,16,1,0,None,3.193753480911255,0.13061094284057617,4096,65536,V100
18,64,32,1,3,None,23.501056671142578,0.12909221649169922,4096,65536,V100
19,16,8,1,0,None,26.17173194885254,0.003169536590576172,4096,65536,V100
20,64,16,1,2,None,10.991616249084473,0.16043877601623535,4096,65536,V100
21,64,8,1,1,None,6.54595422744751,0.14133071899414062,4096,65536,V100
22,128,2,1,0,None,3.2730793952941895,0.1516263484954834,4096,65536,V100
23,4096,1,1,3,None,1.950433373451233,0.0035028457641601562,4096,65536,V100
24,8192,32,1,3,None,1.9088163375854492,0.17211127281188965,4096,65536,V100
25,32,2,1,3,None,13.083063125610352,0.14662981033325195,4096,65536,V100
26,1024,1,1,0,None,1.8970388174057007,0.24672985076904297,4096,65536,V100
27,512,8,1,0,None,1.9466240406036377,0.135514497756958,4096,65536,V100
28,16,2,1,5,None,26.163541793823242,0.1687307357788086,4096,65536,V100
29,4096,1,1,0,None,1.9505561590194702,0.594649076461792,4096,65536,V100
30,1024,4,1,1,None,1.8940455913543701,0.16463303565979004,4096,65536,V100
31,8192,32,1,1,None,1.9088363647460938,0.16515135765075684,4096,65536,V100
32,8192,4,1,3,None,1.8991655111312866,0.33644652366638184,4096,65536,V100
33,8192,32,1,0,None,1.9088163375854492,0.16324520111083984,4096,65536,V100
34,2048,32,1,5,None,1.9563724994659424,0.14272117614746094,4096,65536,V100
35,4096,1,1,2,None,1.9505151510238647,0.610539436340332,4096,65536,V100
36,256,8,1,1,None,2.0052218437194824,0.14638328552246094,4096,65536,V100
37,2048,4,1,4,None,1.8946559429168701,0.19383549690246582,4096,65536,V100
38,512,8,1,3,None,1.9466854333877563,0.14627504348754883,4096,65536,V100
39,1024,1,1,5,None,1.8969993591308594,0.2543318271636963,4096,65536,V100
40,512,16,1,0,None,2.089918613433838,0.13176608085632324,4096,65536,V100
41,2048,16,1,4,None,1.9084148406982422,0.1510148048400879,4096,65536,V100
42,64,4,1,5,None,6.5432915687561035,0.12915563583374023,4096,65536,V100
43,128,4,1,2,None,3.2733185291290283,0.14078140258789062,4096,65536,V100
44,32,8,1,5,None,13.087159156799316,0.13809871673583984,4096,65536,V100
